timestamp,open,high,low,close,volume,symbol
2025-10-07 16:15:00,2.8819,2.8831,2.8749,2.8788,3530.5,XRP/USDT
2025-10-07 16:30:00,2.8789,2.8969,2.8753,2.8961,2357.4,XRP/USDT
2025-10-07 16:45:00,2.8967,2.9024,2.8878,2.8881,2599.5,XRP/USDT
2025-10-07 17:00:00,2.891,2.8939,2.8854,2.8885,1547.9,XRP/USDT
2025-10-07 17:15:00,2.8856,2.8885,2.8832,2.8836,2804.5,XRP/USDT
2025-10-07 17:30:00,2.8856,2.8856,2.8784,2.8848,2968.0,XRP/USDT
2025-10-07 17:45:00,2.8877,2.8903,2.8782,2.8782,3302.0,XRP/USDT
2025-10-07 18:00:00,2.8777,2.8804,2.8752,2.8804,5518.6,XRP/USDT
2025-10-07 18:15:00,2.8801,2.8801,2.8709,2.8731,2481.8,XRP/USDT
2025-10-07 18:30:00,2.8733,2.8733,2.8621,2.8659,2320.1,XRP/USDT
2025-10-07 18:45:00,2.863,2.8664,2.8602,2.8608,833.6,XRP/USDT
2025-10-07 19:00:00,2.8599,2.8709,2.8573,2.8617,4906.7,XRP/USDT
2025-10-07 19:15:00,2.8652,2.8705,2.8628,2.8628,1618.0,XRP/USDT
2025-10-07 19:30:00,2.8634,2.8667,2.8607,2.8607,1706.8,XRP/USDT
2025-10-07 19:45:00,2.8597,2.8683,2.8489,2.8576,2698.8,XRP/USDT
2025-10-07 20:00:00,2.8566,2.8806,2.8566,2.8806,1112.3,XRP/USDT
2025-10-07 20:15:00,2.8791,2.8806,2.8699,2.8702,1019.4,XRP/USDT
2025-10-07 20:30:00,2.8712,2.8773,2.8705,2.8773,307.2,XRP/USDT
2025-10-07 20:45:00,2.8753,2.8794,2.8736,2.8736,225.3,XRP/USDT
2025-10-07 21:00:00,2.8719,2.8769,2.8664,2.8733,1195.8,XRP/USDT
2025-10-07 21:15:00,2.8733,2.8813,2.8733,2.8813,8140.6,XRP/USDT
2025-10-07 21:30:00,2.8784,2.8784,2.8693,2.8693,294.7,XRP/USDT
2025-10-07 21:45:00,2.8722,2.8736,2.8669,2.8736,4775.9,XRP/USDT
2025-10-07 22:00:00,2.8727,2.8727,2.8641,2.8698,2446.6,XRP/USDT
2025-10-07 22:15:00,2.8727,2.8767,2.8684,2.8697,446.8,XRP/USDT
2025-10-07 22:30:00,2.8706,2.8728,2.8627,2.8671,1159.1,XRP/USDT
2025-10-07 22:45:00,2.8691,2.8691,2.8662,2.8669,105.7,XRP/USDT
2025-10-07 23:00:00,2.864,2.8642,2.8598,2.8601,348.1,XRP/USDT
2025-10-07 23:15:00,2.863,2.863,2.8564,2.8575,1432.5,XRP/USDT
2025-10-07 23:30:00,2.8555,2.8556,2.8509,2.8552,695.4,XRP/USDT
2025-10-07 23:45:00,2.8566,2.8591,2.8519,2.8519,328.0,XRP/USDT
2025-10-08 00:00:00,2.8521,2.8687,2.8518,2.8684,785.2,XRP/USDT
2025-10-08 00:15:00,2.8689,2.875,2.8688,2.8704,1185.3,XRP/USDT
2025-10-08 00:30:00,2.8675,2.8757,2.8617,2.8757,720.8,XRP/USDT
2025-10-08 00:45:00,2.8728,2.8754,2.8698,2.8698,697.1,XRP/USDT
2025-10-08 01:00:00,2.8695,2.8717,2.8662,2.8681,416.2,XRP/USDT
2025-10-08 01:15:00,2.8652,2.8749,2.8648,2.872,550.1,XRP/USDT
2025-10-08 01:30:00,2.8691,2.8733,2.868,2.8704,449.6,XRP/USDT
2025-10-08 01:45:00,2.8707,2.8738,2.8707,2.8738,70.3,XRP/USDT
2025-10-08 02:00:00,2.8716,2.8716,2.8675,2.8704,237.2,XRP/USDT
2025-10-08 02:15:00,2.8733,2.8789,2.8733,2.8789,141.2,XRP/USDT
2025-10-08 02:30:00,2.8775,2.8775,2.871,2.871,44.0,XRP/USDT
2025-10-08 02:45:00,2.8706,2.8731,2.8692,2.8692,182.3,XRP/USDT
2025-10-08 03:00:00,2.8693,2.8693,2.8569,2.8569,536.3,XRP/USDT
2025-10-08 03:15:00,2.8559,2.8595,2.8444,2.8485,1888.2,XRP/USDT
2025-10-08 03:30:00,2.8513,2.8513,2.8427,2.8501,336.8,XRP/USDT
2025-10-08 03:45:00,2.8511,2.8529,2.8472,2.8472,148.0,XRP/USDT
2025-10-08 04:00:00,2.846,2.8513,2.8344,2.8512,970.0,XRP/USDT
2025-10-08 04:15:00,2.8528,2.8603,2.8528,2.857,351.2,XRP/USDT
2025-10-08 04:30:00,2.8599,2.864,2.8558,2.8558,268.2,XRP/USDT
2025-10-08 04:45:00,2.8577,2.8626,2.857,2.8626,174.6,XRP/USDT
2025-10-08 05:00:00,2.8624,2.8624,2.8545,2.8545,456.7,XRP/USDT
2025-10-08 05:15:00,2.8564,2.8564,2.8517,2.8527,101.8,XRP/USDT
2025-10-08 05:30:00,2.8533,2.8541,2.8502,2.8504,185.0,XRP/USDT
2025-10-08 05:45:00,2.8493,2.8565,2.847,2.8548,250.9,XRP/USDT
2025-10-08 06:00:00,2.8519,2.8525,2.843,2.8525,310.3,XRP/USDT
2025-10-08 06:15:00,2.8519,2.8571,2.8496,2.8513,7268.2,XRP/USDT
2025-10-08 06:30:00,2.8536,2.8612,2.8536,2.857,761.9,XRP/USDT
2025-10-08 06:45:00,2.8588,2.8627,2.8588,2.8627,151.0,XRP/USDT
2025-10-08 07:00:00,2.8614,2.8631,2.854,2.854,727.9,XRP/USDT
2025-10-08 07:15:00,2.8532,2.8549,2.851,2.8549,208.8,XRP/USDT
2025-10-08 07:30:00,2.8559,2.8566,2.8523,2.8566,211.9,XRP/USDT
2025-10-08 07:45:00,2.855,2.859,2.8506,2.8584,707.6,XRP/USDT
2025-10-08 08:00:00,2.8585,2.86,2.8567,2.8598,203.3,XRP/USDT
2025-10-08 08:15:00,2.8604,2.8649,2.8591,2.862,320.3,XRP/USDT
2025-10-08 08:30:00,2.8649,2.8758,2.8649,2.8758,343.5,XRP/USDT
2025-10-08 08:45:00,2.8759,2.8771,2.8684,2.8684,1164.8,XRP/USDT
2025-10-08 09:00:00,2.8713,2.8717,2.8663,2.8663,214.3,XRP/USDT
2025-10-08 09:15:00,2.8652,2.8666,2.8625,2.8636,180.2,XRP/USDT
2025-10-08 09:30:00,2.8643,2.8675,2.8635,2.8675,123.8,XRP/USDT
2025-10-08 09:45:00,2.8661,2.8686,2.8661,2.8686,32.7,XRP/USDT
2025-10-08 10:00:00,2.8692,2.8741,2.8664,2.8677,250.6,XRP/USDT
2025-10-08 10:15:00,2.8678,2.8709,2.8678,2.8697,112.0,XRP/USDT
2025-10-08 10:30:00,2.8716,2.8766,2.8716,2.8766,159.3,XRP/USDT
2025-10-08 10:45:00,2.8737,2.8766,2.8737,2.8766,113.9,XRP/USDT
2025-10-08 11:00:00,2.8779,2.8799,2.876,2.8799,177.2,XRP/USDT
2025-10-08 11:15:00,2.8798,2.8798,2.8741,2.877,311.9,XRP/USDT
2025-10-08 11:30:00,2.8758,2.8758,2.8722,2.8736,74.5,XRP/USDT
2025-10-08 11:45:00,2.8728,2.8763,2.8728,2.8755,582.2,XRP/USDT
2025-10-08 12:00:00,2.8771,2.8803,2.8736,2.8803,518.2,XRP/USDT
2025-10-08 12:15:00,2.8774,2.8781,2.8743,2.878,54566.6,XRP/USDT
2025-10-08 12:30:00,2.8779,2.8779,2.8712,2.8727,48866.8,XRP/USDT
2025-10-08 12:45:00,2.8756,2.8759,2.8726,2.8745,533.2,XRP/USDT
2025-10-08 13:00:00,2.8747,2.879,2.8712,2.8746,948.4,XRP/USDT
2025-10-08 13:15:00,2.876,2.8771,2.8718,2.8728,11186.0,XRP/USDT
2025-10-08 13:30:00,2.8723,2.877,2.8562,2.8591,24202.7,XRP/USDT
2025-10-08 13:45:00,2.8592,2.8724,2.8525,2.8724,1136.9,XRP/USDT
2025-10-08 14:00:00,2.8735,2.8923,2.8735,2.8802,23155.3,XRP/USDT
2025-10-08 14:15:00,2.8765,2.8872,2.8763,2.8763,5255.6,XRP/USDT
2025-10-08 14:30:00,2.8765,2.8794,2.8683,2.8697,2824.1,XRP/USDT
2025-10-08 14:45:00,2.8707,2.871,2.8581,2.8606,1297.6,XRP/USDT
2025-10-08 15:00:00,2.8616,2.8729,2.8611,2.8672,1786.8,XRP/USDT
2025-10-08 15:15:00,2.8682,2.8698,2.8631,2.8658,929.5,XRP/USDT
2025-10-08 15:30:00,2.867,2.8691,2.8641,2.869,1461.4,XRP/USDT
2025-10-08 15:45:00,2.8677,2.8677,2.8616,2.8661,638.8,XRP/USDT
2025-10-08 16:00:00,2.8661,2.8735,2.864,2.8733,9026.1,XRP/USDT
2025-10-08 16:15:00,2.8733,2.8789,2.872,2.872,528.0,XRP/USDT
2025-10-08 16:30:00,2.8735,2.875,2.8701,2.873,923.1,XRP/USDT
2025-10-08 16:45:00,2.8725,2.8838,2.8721,2.8828,675.7,XRP/USDT
2025-10-08 17:00:00,2.8844,2.8855,2.8826,2.8834,1105.0,XRP/USDT
