timestamp,open,high,low,close,volume
2025-10-03 02:45:00,4503.4,4512.0,4493.31,4508.85,11.0439
2025-10-03 03:00:00,4510.19,4576.72,4458.05,4530.42,67.0009
2025-10-03 03:15:00,4529.52,4596.09,4527.68,4531.18,28.2552
2025-10-03 03:30:00,4529.17,4530.84,4520.08,4520.08,26.6662
2025-10-03 03:45:00,4520.56,4527.33,4492.4,4500.59,7.9652
2025-10-03 04:00:00,4500.6,4506.78,4499.49,4503.37,11.4926
2025-10-03 04:15:00,4505.82,4508.76,4502.81,4503.08,0.3675
2025-10-03 04:30:00,4499.47,4499.47,4486.45,4492.62,10.296
2025-10-03 04:45:00,4493.66,4498.68,4492.85,4493.57,4.086
2025-10-03 05:00:00,4496.98,4498.08,4483.02,4485.01,2.0503
2025-10-03 05:15:00,4484.56,4485.92,4479.48,4483.76,6.7349
2025-10-03 05:30:00,4480.43,4480.43,4473.0,4473.88,4.1464
2025-10-03 05:45:00,4473.65,4477.81,4467.85,4477.81,2.5157
2025-10-03 06:00:00,4473.96,4481.87,4470.91,4480.48,0.9584
2025-10-03 06:15:00,4482.4,4484.61,4478.81,4480.07,1.7703
2025-10-03 06:30:00,4481.72,4483.06,4474.57,4474.57,15.9978
2025-10-03 06:45:00,4472.23,4472.79,4458.88,4471.05,3.3904
2025-10-03 07:00:00,4470.97,4474.75,4460.15,4464.25,8.4555
2025-10-03 07:15:00,4464.71,4467.26,4454.27,4454.27,25.843
2025-10-03 07:30:00,4455.44,4461.14,4455.44,4459.79,13.073
2025-10-03 07:45:00,4459.62,4462.6,4455.34,4462.39,3.3533
2025-10-03 08:00:00,4461.35,4463.07,4440.86,4442.15,3.888
2025-10-03 08:15:00,4441.49,4598.36,4428.48,4449.67,21.3373
2025-10-03 08:30:00,4449.38,4458.59,4449.02,4457.56,9.6994
2025-10-03 08:45:00,4456.52,4465.88,4456.52,4465.87,3.3441
2025-10-03 09:00:00,4466.03,4472.97,4458.22,4459.67,30.6286
2025-10-03 09:15:00,4459.67,4478.9,4457.79,4476.3,9.7099
2025-10-03 09:30:00,4475.34,4476.68,4468.28,4474.61,9.7059
2025-10-03 09:45:00,4475.86,4476.68,4473.21,4473.21,4.9907
2025-10-03 10:00:00,4471.83,4473.46,4467.98,4471.99,12.9582
2025-10-03 10:15:00,4473.69,4485.08,4473.69,4483.21,10.5019
2025-10-03 10:30:00,4483.01,4492.85,4480.56,4491.21,27.2882
2025-10-03 10:45:00,4490.87,4494.29,4487.33,4490.68,5.021
2025-10-03 11:00:00,4489.55,4490.32,4473.5,4474.98,5.9809
2025-10-03 11:15:00,4474.98,4483.87,4467.4,4479.21,10.2272
2025-10-03 11:30:00,4476.79,4485.73,4474.29,4485.73,10.2363
2025-10-03 11:45:00,4484.7,4485.85,4478.56,4478.56,8.1807
2025-10-03 12:00:00,4478.0,4482.99,4475.01,4482.25,1.3044
2025-10-03 12:15:00,4480.99,4484.16,4474.19,4474.19,3.5681
2025-10-03 12:30:00,4477.52,4490.99,4477.26,4484.52,14.4831
2025-10-03 12:45:00,4483.57,4485.72,4479.74,4484.1,10.4822
2025-10-03 13:00:00,4480.87,4480.87,4456.61,4467.81,7.0715
2025-10-03 13:15:00,4470.87,4492.8,4470.87,4491.03,14.8637
2025-10-03 13:30:00,4491.47,4497.13,4459.81,4472.29,24.0438
2025-10-03 13:45:00,4473.77,4483.36,4469.22,4470.87,0.7251
2025-10-03 14:00:00,4470.87,4598.36,4448.45,4449.09,14.8304
